year,reform_leg,income_definition,ranking,taxes_included,corp_convention,group_dimension,group,n_tax_units,income_cutoff,income_baseline,income_reform,tax_baseline,tax_reform,etr_baseline,etr_reform,etr_income_tax_baseline,etr_income_tax_reform,etr_payroll_baseline,etr_payroll_reform,etr_estate_baseline,etr_estate_reform,etr_deemed_baseline,etr_deemed_reform,etr_wealth_baseline,etr_wealth_reform,etr_corp_baseline,etr_corp_reform,etr_vat_baseline,etr_vat_reform,etr_other_baseline,etr_other_reform
2027,static,expanded,wealth,wealth_cit_vat,capital_income,Net worth,Top 0.01%,18745.003986675976,237813232,430.726377448982,430.726377448982,132.3459375779541,173.15769509723754,0.3072622075336679,0.40201321340657264,0.24987065043533024,0.34462165630823505,0.005945306721048951,0.005945306721048951,2.9755428343088096e-5,2.9755428343088096e-5,0,0,0,0,0.05141649494894562,0.05141649494894562,0,0,0,0
2027,static,expanded,wealth,wealth_cit_vat,uniform_networth,Net worth,Top 0.01%,18745.003986675976,237813232,425.23650711996487,425.23650711996487,126.85606724893694,167.66782476822038,0.2983188534495914,0.39429310974214893,0.25309651991489995,0.3490707762074576,0.0060220615678654894,0.0060220615678654894,3.0139575612790485e-5,3.0139575612790485e-5,0,0,0,0,0.039170132391213155,0.039170132391213155,0,0,0,0
2027,static,expanded,wealth,other,n/a,Net worth,Top 0.01%,18745.003986675976,237813232,407.9772512853148,407.9772512853148,19.01879909316563,19.01879909316563,0.046617302884530254,0.046617302884530254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046617302884530254,0.046617302884530254
2027,static,hs,wealth,iit,n/a,Net worth,Top 0.01%,18745.003986675976,237813232,1437.2192027640115,1437.2192027640115,107.62588009283068,148.4376376121142,0.07488480524463369,0.10328113994486293,0.07488480524463369,0.10328113994486293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,hs,wealth,iit_pr,n/a,Net worth,Top 0.01%,18745.003986675976,237813232,1437.2192027640115,1437.2192027640115,110.18668051961119,150.99843803889468,0.07666657967532294,0.10506291437555217,0.07488480524463369,0.10328113994486293,0.001781774430689247,0.001781774430689247,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,hs,wealth,death,n/a,Net worth,Top 0.01%,18745.003986675976,237813232,1437.8218883171953,1437.8218883171953,110.19949696747085,151.01125448675432,0.0766433574720765,0.10502778940407952,0.07485341610621492,0.10323784803821795,0.001781027572043448,0.001781027572043448,8.913793818135065e-6,8.913793818135065e-6,0,0,0,0,0,0,0,0,0,0
2027,static,hs,wealth,wealth_cit_vat,equity_supernormal,Net worth,Top 0.01%,18745.003986675976,237813232,1458.468411555096,1458.468411555096,130.8460202053715,171.65777772465498,0.08971467545591649,0.11769728872058627,0.07379376833953798,0.10177638160420777,0.0017558148030439955,0.0017558148030439955,8.787607436759996e-6,8.787607436759996e-6,0,0,0,0,0.014156304705897757,0.014156304705897757,0,0,0,0
2027,static,hs,wealth,wealth_cit_vat,capital_income,Net worth,Top 0.01%,18745.003986675976,237813232,1459.9683289276784,1459.9683289276784,132.3459375779541,173.15769509723754,0.09064986887431996,0.11860373383881477,0.07371795535583983,0.10167182032033467,0.0017540109439643555,0.0017540109439643555,8.77857937444065e-6,8.77857937444065e-6,0,0,0,0,0.015169123995141323,0.015169123995141323,0,0,0,0
2027,static,hs,wealth,wealth_cit_vat,uniform_networth,Net worth,Top 0.01%,18745.003986675976,237813232,1454.4784585986613,1454.4784585986613,126.85606724893694,167.66782476822038,0.08721756344962185,0.11527693915093279,0.0739962008076245,0.10205557650893546,0.0017606313875887449,0.0017606313875887449,8.811713768527927e-6,8.811713768527927e-6,0,0,0,0,0.011451919540640084,0.011451919540640084,0,0,0,0
2027,static,hs,wealth,other,n/a,Net worth,Top 0.01%,18745.003986675976,237813232,1437.2192027640115,1437.2192027640115,19.01879909316563,19.01879909316563,0.013233053842162223,0.013233053842162223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013233053842162223,0.013233053842162223
2027,static,hs_ex_home,wealth,iit,n/a,Net worth,Top 0.01%,18745.003986675976,237813232,1433.2824938531287,1433.2824938531287,107.62588009283068,148.4376376121142,0.07509048673544974,0.10356481590245732,0.07509048673544974,0.10356481590245732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,hs_ex_home,wealth,iit_pr,n/a,Net worth,Top 0.01%,18745.003986675976,237813232,1433.2824938531287,1433.2824938531287,110.18668051961119,150.99843803889468,0.07687715505642828,0.10535148422343586,0.07509048673544974,0.10356481590245732,0.001786668320978537,0.001786668320978537,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,hs_ex_home,wealth,death,n/a,Net worth,Top 0.01%,18745.003986675976,237813232,1433.8851794063125,1433.8851794063125,110.19949696747085,151.01125448675432,0.07685378058869259,0.10531614152625471,0.07505892496733402,0.10352128590489616,0.0017859173548615496,0.0017859173548615496,8.938266497020101e-6,8.938266497020101e-6,0,0,0,0,0,0,0,0,0,0
2027,static,hs_ex_home,wealth,wealth_cit_vat,equity_supernormal,Net worth,Top 0.01%,18745.003986675976,237813232,1454.531702644213,1454.531702644213,130.8460202053715,171.65777772465498,0.08995748938816851,0.1180158379584274,0.07399349213026854,0.10205184070052745,0.001760566938572178,0.001760566938572178,8.81139121021694e-6,8.81139121021694e-6,0,0,0,0,0.014194618928117575,0.014194618928117575,0,0,0,0
2027,static,hs_ex_home,wealth,wealth_cit_vat,capital_income,Net worth,Top 0.01%,18745.003986675976,237813232,1456.0316200167956,1456.0316200167956,132.3459375779541,173.15769509723754,0.09089496117977675,0.11892440570434874,0.07391726842552307,0.1019467129500951,0.0017587533069858472,0.0017587533069858472,8.80231423786886e-6,8.80231423786886e-6,0,0,0,0,0.015210137133029955,0.015210137133029955,0,0,0,0
2027,static,hs_ex_home,wealth,wealth_cit_vat,uniform_networth,Net worth,Top 0.01%,18745.003986675976,237813232,1450.5417496877785,1450.5417496877785,126.85606724893694,167.66782476822038,0.08745426822512488,0.11558979588440664,0.07419702336454403,0.10233255102382584,0.0017654096666515795,0.0017654096666515795,8.835628386718115e-6,8.835628386718115e-6,0,0,0,0,0.011482999565542542,0.011482999565542542,0,0,0,0
2027,static,hs_ex_home,wealth,other,n/a,Net worth,Top 0.01%,18745.003986675976,237813232,1433.2824938531287,1433.2824938531287,19.01879909316563,19.01879909316563,0.013269400257612108,0.013269400257612108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013269400257612108,0.013269400257612108
2027,static,agi,wealth,iit,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,213.74955186549298,213.74955186549298,58.722088093875065,81.80511001075766,0.27472379512087747,0.38271476733778365,0.27472379512087747,0.38271476733778365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,agi,wealth,iit_pr,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,213.74955186549298,213.74955186549298,59.193839693807405,82.27686161069,0.27693082477691716,0.38492179699382334,0.27472379512087747,0.38271476733778365,0.002207029656039686,0.002207029656039686,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,agi,wealth,death,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,213.74955186549298,213.74955186549298,59.1945807406852,82.2776026575678,0.2769342916701636,0.38492526388706977,0.27472379512087747,0.38271476733778365,0.002207029656039686,0.002207029656039686,3.4668932464592694e-6,3.4668932464592694e-6,0,0,0,0,0,0,0,0,0,0
2027,static,agi,wealth,wealth_cit_vat,equity_supernormal,Net worth,Billionaires,1485.1105246030759,1052634582,213.74955186549298,213.74955186549298,72.20119202955324,95.28421394643584,0.3377840627005738,0.44577503491748,0.27472379512087747,0.38271476733778365,0.002207029656039686,0.002207029656039686,3.4668932464592694e-6,3.4668932464592694e-6,0,0,0,0,0.06084977103041022,0.06084977103041022,0,0,0,0
2027,static,agi,wealth,wealth_cit_vat,capital_income,Net worth,Billionaires,1485.1105246030759,1052634582,213.74955186549298,213.74955186549298,73.28867774332105,96.37169966020365,0.34287172582911285,0.45086269804601903,0.27472379512087747,0.38271476733778365,0.002207029656039686,0.002207029656039686,3.4668932464592694e-6,3.4668932464592694e-6,0,0,0,0,0.06593743415894926,0.06593743415894926,0,0,0,0
2027,static,agi,wealth,wealth_cit_vat,uniform_networth,Net worth,Billionaires,1485.1105246030759,1052634582,213.74955186549298,213.74955186549298,68.87154054957169,91.95456246645429,0.3222067131766936,0.43019768539359976,0.27472379512087747,0.38271476733778365,0.002207029656039686,0.002207029656039686,3.4668932464592694e-6,3.4668932464592694e-6,0,0,0,0,0.04527242150652997,0.04527242150652997,0,0,0,0
2027,static,agi,wealth,other,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,213.74955186549298,213.74955186549298,0.8837147712258309,0.8837147712258309,0.004134346778803679,0.004134346778803679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004134346778803679,0.004134346778803679
2027,static,expanded,wealth,iit,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,220.1083577645675,220.1083577645675,58.722088093875065,81.80511001075766,0.26678718014281605,0.37165835428320315,0.26678718014281605,0.37165835428320315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,expanded,wealth,iit_pr,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,220.1083577645675,220.1083577645675,59.193839693807405,82.27686161069,0.268930449961025,0.37380162410141216,0.26678718014281605,0.37165835428320315,0.0021432698182089534,0.0021432698182089534,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,expanded,wealth,death,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,220.14491123456818,220.14491123456818,59.1945807406852,82.2776026575678,0.2688891621828694,0.37374292322341984,0.2667428820614694,0.3715966431020198,0.0021429139437598743,0.0021429139437598743,3.36617764017527e-6,3.36617764017527e-6,0,0,0,0,0,0,0,0,0,0
2027,static,expanded,wealth,wealth_cit_vat,equity_supernormal,Net worth,Billionaires,1485.1105246030759,1052634582,233.15152252343623,233.15152252343623,72.20119202955324,95.28421394643584,0.30967497551853057,0.4086793554473055,0.2518623402425878,0.35086672017136267,0.002023369158504705,0.002023369158504705,3.178391759040233e-6,3.178391759040233e-6,0,0,0,0,0.05578608772567902,0.05578608772567902,0,0,0,0
2027,static,expanded,wealth,wealth_cit_vat,capital_income,Net worth,Billionaires,1485.1105246030759,1052634582,234.23900823720405,234.23900823720405,73.28867774332105,96.37169966020365,0.3128799011525214,0.4114246400950095,0.2506930358687724,0.3492377748112605,0.0020139753983871586,0.0020139753983871586,3.163635653058033e-6,3.163635653058033e-6,0,0,0,0,0.0601697262497088,0.0601697262497088,0,0,0,0
2027,static,expanded,wealth,wealth_cit_vat,uniform_networth,Net worth,Billionaires,1485.1105246030759,1052634582,229.82187104345465,229.82187104345465,68.87154054957169,91.95456246645429,0.29967356995605293,0.4001123219863942,0.25551131329346766,0.35595006532380885,0.002052683662309656,0.002052683662309656,3.2244401911428875e-6,3.2244401911428875e-6,0,0,0,0,0.04210634856008448,0.04210634856008448,0,0,0,0
2027,static,expanded,wealth,other,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,220.1083577645675,220.1083577645675,0.8837147712258309,0.8837147712258309,0.004014907839942501,0.004014907839942501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004014907839942501,0.004014907839942501
2027,static,hs,wealth,iit,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,875.5731396209684,875.5731396209684,58.722088093875065,81.80511001075766,0.06706702779769556,0.09343035585373338,0.06706702779769556,0.09343035585373338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,hs,wealth,iit_pr,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,875.5731396209684,875.5731396209684,59.193839693807405,82.27686161069,0.06760581956572143,0.09396914762175926,0.06706702779769556,0.09343035585373338,5.387917680258614e-4,5.387917680258614e-4,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,hs,wealth,death,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,875.609693090969,875.609693090969,59.1945807406852,82.2776026575678,0.06760384359351232,0.09396607107799547,0.06706422799704469,0.09342645548152782,5.387692754599561e-4,5.387692754599561e-4,8.463210076857657e-7,8.463210076857657e-7,0,0,0,0,0,0,0,0,0,0
2027,static,hs,wealth,wealth_cit_vat,equity_supernormal,Net worth,Billionaires,1485.1105246030759,1052634582,888.6163043798371,888.6163043798371,72.20119202955324,95.28421394643584,0.08125125734660277,0.1072276228522888,0.06608261383956607,0.09205897934525209,5.308833493231594e-4,5.308833493231594e-4,8.339334695342414e-7,8.339334695342414e-7,0,0,0,0,0.014636926224244019,0.014636926224244019,0,0,0,0
2027,static,hs,wealth,wealth_cit_vat,capital_income,Net worth,Billionaires,1485.1105246030759,1052634582,889.7037900936049,889.7037900936049,73.28867774332105,96.37169966020365,0.08237424473105866,0.10831885930267249,0.06600184100339392,0.09194645557500775,5.30234450145147e-4,5.30234450145147e-4,8.329141519316313e-7,8.329141519316313e-7,0,0,0,0,0.015841336363367663,0.015841336363367663,0,0,0,0
2027,static,hs,wealth,wealth_cit_vat,uniform_networth,Net worth,Billionaires,1485.1105246030759,1052634582,885.2866528998554,885.2866528998554,68.87154054957169,91.95456246645429,0.07779575160652795,0.10386981681610903,0.06633115714726331,0.09240522235684438,5.328800545982036e-4,5.328800545982036e-4,8.370699765649816e-7,8.370699765649816e-7,0,0,0,0,0.01093087733468987,0.01093087733468987,0,0,0,0
2027,static,hs,wealth,other,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,875.5731396209684,875.5731396209684,0.8837147712258309,0.8837147712258309,0.001009298631075397,0.001009298631075397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001009298631075397,0.001009298631075397
2027,static,hs_ex_home,wealth,iit,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,875.4453411613728,875.4453411613728,58.722088093875065,81.80511001075766,0.06707681831509192,0.09344399491832847,0.06707681831509192,0.09344399491832847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,hs_ex_home,wealth,iit_pr,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,875.4453411613728,875.4453411613728,59.193839693807405,82.27686161069,0.06761568873652395,0.09398286533976051,0.06707681831509192,0.09344399491832847,5.388704214320297e-4,5.388704214320297e-4,0,0,0,0,0,0,0,0,0,0,0,0
2027,static,hs_ex_home,wealth,death,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,875.4818946313734,875.4818946313734,59.1945807406852,82.2776026575678,0.06761371206381077,0.09397978777415066,0.06707401769696258,0.09344009340730246,5.388479222988039e-4,5.388479222988039e-4,8.464445493852217e-7,8.464445493852217e-7,0,0,0,0,0,0,0,0,0,0
2027,static,hs_ex_home,wealth,wealth_cit_vat,equity_supernormal,Net worth,Billionaires,1485.1105246030759,1052634582,888.4885059202414,888.4885059202414,72.20119202955324,95.28421394643584,0.08126294436951856,0.10724304626512454,0.0660921190342855,0.09207222092989148,5.309597105521639e-4,5.309597105521639e-4,8.340534209034504e-7,8.340534209034504e-7,0,0,0,0,0.01463903157126,0.01463903157126,0,0,0,0
2027,static,hs_ex_home,wealth,wealth_cit_vat,capital_income,Net worth,Billionaires,1485.1105246030759,1052634582,889.5759916340093,889.5759916340093,73.28867774332105,96.37169966020365,0.08238607879772185,0.10833442063019731,0.06601132297423175,0.0919596648067072,5.303106248020514e-4,5.303106248020514e-4,8.330338102256874e-7,8.330338102256874e-7,0,0,0,0,0.015843612164877834,0.015843612164877834,0,0,0,0
2027,static,hs_ex_home,wealth,wealth_cit_vat,uniform_networth,Net worth,Billionaires,1485.1105246030759,1052634582,885.1588544402599,885.1588544402599,68.87154054957169,91.95456246645429,0.07780698368895984,0.10388481344922294,0.06634073398159547,0.09241856374185856,5.329569913534372e-4,5.329569913534372e-4,8.371908319945376e-7,8.371908319945376e-7,0,0,0,0,0.010932455525178948,0.010932455525178948,0,0,0,0
2027,static,hs_ex_home,wealth,other,n/a,Net worth,Billionaires,1485.1105246030759,1052634582,875.4453411613728,875.4453411613728,0.8837147712258309,0.8837147712258309,0.001009445969583307,0.001009445969583307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001009445969583307,0.001009445969583307
