credit_id,state,year,filing_status,key_concept,income_lower,income_upper,value
stfc,ME,2025,1,0,27951,28450,95
stfc,ME,2025,1,0,28451,28950,85
stfc,ME,2025,1,0,28951,29450,75
stfc,ME,2025,1,0,29451,29950,65
stfc,ME,2025,1,0,29951,30450,55
stfc,ME,2025,1,0,30451,30950,45
stfc,ME,2025,1,0,30951,31450,35
stfc,ME,2025,1,0,31451,31950,25
stfc,ME,2025,1,0,31951,32450,15
stfc,ME,2025,1,0,32451,32950,5
stfc,ME,2025,1,1,-Inf,25450,155
stfc,ME,2025,1,1,25451,25950,145
stfc,ME,2025,1,1,25951,26450,135
stfc,ME,2025,1,1,26451,26950,125
stfc,ME,2025,1,1,26951,27450,115
stfc,ME,2025,1,1,27451,27950,105
stfc,ME,2025,1,1,27951,28450,95
stfc,ME,2025,1,1,28451,28950,85
stfc,ME,2025,1,1,28951,29450,75
stfc,ME,2025,1,1,29451,29950,65
stfc,ME,2025,1,1,29951,30450,55
stfc,ME,2025,1,1,30451,30950,45
stfc,ME,2025,1,1,30951,31450,35
stfc,ME,2025,1,1,31451,31950,25
stfc,ME,2025,1,1,31951,32450,15
stfc,ME,2025,1,1,32451,32950,5
stfc,ME,2025,1,2,-Inf,25450,155
stfc,ME,2025,1,2,25451,25950,145
stfc,ME,2025,1,2,25951,26450,135
stfc,ME,2025,1,2,26451,26950,125
stfc,ME,2025,1,2,26951,27450,115
stfc,ME,2025,1,2,27451,27950,105
stfc,ME,2025,1,2,27951,28450,95
stfc,ME,2025,1,2,28451,28950,85
stfc,ME,2025,1,2,28951,29450,75
stfc,ME,2025,1,2,29451,29950,65
stfc,ME,2025,1,2,29951,30450,55
stfc,ME,2025,1,2,30451,30950,45
stfc,ME,2025,1,2,30951,31450,35
stfc,ME,2025,1,2,31451,31950,25
stfc,ME,2025,1,2,31951,32450,15
stfc,ME,2025,1,2,32451,32950,5
stfc,ME,2025,1,3,-Inf,25450,155
stfc,ME,2025,1,3,25451,25950,145
stfc,ME,2025,1,3,25951,26450,135
stfc,ME,2025,1,3,26451,26950,125
stfc,ME,2025,1,3,26951,27450,115
stfc,ME,2025,1,3,27451,27950,105
stfc,ME,2025,1,3,27951,28450,95
stfc,ME,2025,1,3,28451,28950,85
stfc,ME,2025,1,3,28951,29450,75
stfc,ME,2025,1,3,29451,29950,65
stfc,ME,2025,1,3,29951,30450,55
stfc,ME,2025,1,3,30451,30950,45
stfc,ME,2025,1,3,30951,31450,35
stfc,ME,2025,1,3,31451,31950,25
stfc,ME,2025,1,3,31951,32450,15
stfc,ME,2025,1,3,32451,32950,5
stfc,ME,2025,2,0,-Inf,50950,215
stfc,ME,2025,2,0,50951,51950,195
stfc,ME,2025,2,0,51951,52950,175
stfc,ME,2025,2,0,52951,53950,155
stfc,ME,2025,2,0,53951,54950,135
stfc,ME,2025,2,0,54951,55950,115
stfc,ME,2025,2,0,55951,56950,95
stfc,ME,2025,2,0,56951,57950,75
stfc,ME,2025,2,0,57951,58950,55
stfc,ME,2025,2,0,58951,59950,35
stfc,ME,2025,2,0,59951,60950,15
stfc,ME,2025,2,1,-Inf,50950,250
stfc,ME,2025,2,1,50951,51950,230
stfc,ME,2025,2,1,51951,52950,210
stfc,ME,2025,2,1,52951,53950,190
stfc,ME,2025,2,1,53951,54950,170
stfc,ME,2025,2,1,54951,55950,150
stfc,ME,2025,2,1,55951,56950,130
stfc,ME,2025,2,1,56951,57950,110
stfc,ME,2025,2,1,57951,58950,90
stfc,ME,2025,2,1,58951,59950,70
stfc,ME,2025,2,1,59951,60950,50
stfc,ME,2025,2,1,60951,61950,30
stfc,ME,2025,2,1,61951,62950,10
stfc,ME,2025,2,2,-Inf,50950,280
stfc,ME,2025,2,2,50951,51950,260
stfc,ME,2025,2,2,51951,52950,240
stfc,ME,2025,2,2,52951,53950,220
stfc,ME,2025,2,2,53951,54950,200
stfc,ME,2025,2,2,54951,55950,180
stfc,ME,2025,2,2,55951,56950,160
stfc,ME,2025,2,2,56951,57950,140
stfc,ME,2025,2,2,57951,58950,120
stfc,ME,2025,2,2,58951,59950,100
stfc,ME,2025,2,2,59951,60950,80
stfc,ME,2025,2,2,60951,61950,60
stfc,ME,2025,2,2,61951,62950,40
stfc,ME,2025,2,2,62951,63950,20
stfc,ME,2025,2,3,-Inf,50950,280
stfc,ME,2025,2,3,50951,51950,260
stfc,ME,2025,2,3,51951,52950,240
stfc,ME,2025,2,3,52951,53950,220
stfc,ME,2025,2,3,53951,54950,200
stfc,ME,2025,2,3,54951,55950,180
stfc,ME,2025,2,3,55951,56950,160
stfc,ME,2025,2,3,56951,57950,140
stfc,ME,2025,2,3,57951,58950,120
stfc,ME,2025,2,3,58951,59950,100
stfc,ME,2025,2,3,59951,60950,80
stfc,ME,2025,2,3,60951,61950,60
stfc,ME,2025,2,3,61951,62950,40
stfc,ME,2025,2,3,62951,63950,20
stfc,ME,2025,4,0,-Inf,38200,215
stfc,ME,2025,4,0,38201,38950,200
stfc,ME,2025,4,0,38951,39700,185
stfc,ME,2025,4,0,39701,40450,170
stfc,ME,2025,4,0,40451,41200,155
stfc,ME,2025,4,0,41201,41950,140
stfc,ME,2025,4,0,41951,42700,125
stfc,ME,2025,4,0,42701,43450,110
stfc,ME,2025,4,0,43451,44200,95
stfc,ME,2025,4,0,44201,44950,80
stfc,ME,2025,4,0,44951,45700,65
stfc,ME,2025,4,0,45701,46450,50
stfc,ME,2025,4,0,46451,47200,35
stfc,ME,2025,4,0,47201,47950,20
stfc,ME,2025,4,0,47951,48700,5
stfc,ME,2025,4,1,-Inf,38200,215
stfc,ME,2025,4,1,38201,38950,200
stfc,ME,2025,4,1,38951,39700,185
stfc,ME,2025,4,1,39701,40450,170
stfc,ME,2025,4,1,40451,41200,155
stfc,ME,2025,4,1,41201,41950,140
stfc,ME,2025,4,1,41951,42700,125
stfc,ME,2025,4,1,42701,43450,110
stfc,ME,2025,4,1,43451,44200,95
stfc,ME,2025,4,1,44201,44950,80
stfc,ME,2025,4,1,44951,45700,65
stfc,ME,2025,4,1,45701,46450,50
stfc,ME,2025,4,1,46451,47200,35
stfc,ME,2025,4,1,47201,47950,20
stfc,ME,2025,4,1,47951,48700,5
stfc,ME,2025,4,2,-Inf,38200,250
stfc,ME,2025,4,2,38201,38950,235
stfc,ME,2025,4,2,38951,39700,220
stfc,ME,2025,4,2,39701,40450,205
stfc,ME,2025,4,2,40451,41200,190
stfc,ME,2025,4,2,41201,41950,175
stfc,ME,2025,4,2,41951,42700,160
stfc,ME,2025,4,2,42701,43450,145
stfc,ME,2025,4,2,43451,44200,130
stfc,ME,2025,4,2,44201,44950,115
stfc,ME,2025,4,2,44951,45700,100
stfc,ME,2025,4,2,45701,46450,85
stfc,ME,2025,4,2,46451,47200,70
stfc,ME,2025,4,2,47201,47950,55
stfc,ME,2025,4,2,47951,48700,40
stfc,ME,2025,4,2,48701,49450,25
stfc,ME,2025,4,2,49451,50200,10
stfc,ME,2025,4,3,-Inf,38200,280
stfc,ME,2025,4,3,38201,38950,265
stfc,ME,2025,4,3,38951,39700,250
stfc,ME,2025,4,3,39701,40450,235
stfc,ME,2025,4,3,40451,41200,220
stfc,ME,2025,4,3,41201,41950,205
stfc,ME,2025,4,3,41951,42700,190
stfc,ME,2025,4,3,42701,43450,175
stfc,ME,2025,4,3,43451,44200,160
stfc,ME,2025,4,3,44201,44950,145
stfc,ME,2025,4,3,44951,45700,130
stfc,ME,2025,4,3,45701,46450,115
stfc,ME,2025,4,3,46451,47200,100
stfc,ME,2025,4,3,47201,47950,85
stfc,ME,2025,4,3,47951,48700,70
stfc,ME,2025,4,3,48701,49450,55
stfc,ME,2025,4,3,49451,50200,40
stfc,ME,2025,4,3,50201,50950,25
stfc,ME,2025,4,3,50951,51700,10
