state,gq_type,band,persons,year
WV,dorm_student,18_25,15442,2017
WV,institutional,18_25,1259,2017
WV,institutional,26_34,3794,2017
WV,institutional,35_44,5638,2017
WV,institutional,45_54,4804,2017
WV,institutional,55_64,1787,2017
WV,institutional,65p,8662,2017
WV,institutional,u18,1299,2017
WV,other_noninstitutional,18_25,1398,2017
WV,other_noninstitutional,26_34,1545,2017
WV,other_noninstitutional,35_44,257,2017
WV,other_noninstitutional,45_54,85,2017
WV,other_noninstitutional,55_64,15,2017
WV,other_noninstitutional,65p,1128,2017
WV,other_noninstitutional,u18,319,2017
WY,dorm_student,18_25,3250,2017
WY,institutional,18_25,821,2017
WY,institutional,26_34,1515,2017
WY,institutional,35_44,456,2017
WY,institutional,45_54,640,2017
WY,institutional,55_64,940,2017
WY,institutional,65p,2147,2017
WY,institutional,u18,466,2017
WY,other_noninstitutional,18_25,662,2017
WY,other_noninstitutional,26_34,911,2017
WY,other_noninstitutional,35_44,1272,2017
WY,other_noninstitutional,45_54,30,2017
WY,other_noninstitutional,55_64,578,2017
WY,other_noninstitutional,65p,397,2017
WY,other_noninstitutional,u18,48,2017
