model,state,year,n,match_15,match_100,share_both_zero,mean_abs_diff,median_abs_diff,p90_abs_diff,p99_abs_diff,mean_signed,n_clean,match_15_clean,match_100_clean
taxsim,OR,2019,1689,0.9692125518058022,0.9928952042628776,0.8928359976317347,3.2957831174789587,0,7.172295198918377e-4,56.40517223650395,0.2543746808019903,1360,0.9963235294117648,0.998529411764706
taxsim,OR,2019,18825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,OR,2020,9510,0.7,0.8401682439537329,0.1740273396424816,126.30064453710123,0.1821316910423718,304.25878924739635,2066.7684801861246,52.05965920275907,6936,0.8491926182237601,0.9181084198385236
taxsim,OR,2020,11003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OR,2021,1172,0.26023890784982934,0.4087030716723549,0.08703071672354949,5895.95396399154,256.1871781003856,2694.4682322282447,70393.17158648738,-273.17790536131866,260,0.7769230769230769,0.8769230769230769
policyengine,OR,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OR,2022,1141,0.2953549517966696,0.42418930762489043,0.09991235758106924,3092.5773725514773,222.345989443309,2224.6998989428103,32049.966066488734,29.695728445280935,298,0.7248322147651006,0.8053691275167785
policyengine,OR,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OR,2023,1157,0.2878133102852204,0.4140017286084702,0.08729472774416594,2705.803816239466,237.8209230445509,2311.4546874953467,36033.923549573396,105.08101413175847,337,0.7210682492581603,0.8367952522255193
policyengine,OR,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OR,2024,1150,0.28347826086956524,0.4043478260869565,0.08260869565217391,4427.197890105298,279.3385795356627,3367.28118153207,61238.21456285463,-928.6970367467454,345,0.7072463768115942,0.8318840579710145
policyengine,OR,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,PA,2017,16848,0.4493708452041785,0.5928300094966762,0.19764957264957264,1706.397505570676,32.23194546896957,2999.3768797877487,24153.40975628164,1311.0587784341665,12092,0.4974363215348991,0.6525802183261661
taxsim,PA,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,PA,2018,16697,0.4451697909804157,0.5889081870994789,0.1931484697849913,1587.8554633555557,35.1054917058309,2879.4454649586787,22154.202470095817,1137.991400170225,12037,0.49106920328985626,0.6453435241339204
taxsim,PA,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,PA,2019,16513,0.452673651062799,0.596923635923212,0.1966935142009326,1678.8862169628192,31.95357139600719,2716.8195344806945,24377.920464727667,1102.415658529862,11930,0.4974853310980721,0.6521374685666387
taxsim,PA,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,PA,2020,16529,0.4283985722064251,0.5795268921289854,0.189727146227842,1637.3010796037306,40.62534814336311,3066.3402621308396,21945.214082842693,1221.600998695615,11502,0.47339593114241,0.6343244653103808
taxsim,PA,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,PA,2021,1172,0.6655290102389079,0.7056313993174061,0.15017064846416384,1568.087116680158,0.003644382186905659,2451.019768602361,27818.560732547914,946.9336549407925,261,0.8697318007662835,0.8888888888888888
policyengine,PA,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,PA,2022,1141,0.6801051709027169,0.7248028045574058,0.15425065731814197,1373.4257812537298,0.0036542548277793685,1720.2729499451998,21770.689059490982,926.7743203726636,300,0.8466666666666667,0.8766666666666667
policyengine,PA,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,PA,2023,1157,0.6819360414866033,0.7208297320656871,0.14174589455488332,1147.9393522745045,0.003443431254481766,1668.0712002031564,22541.062361613866,317.4993873616892,336,0.7857142857142857,0.8125
policyengine,PA,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,PA,2024,1150,0.6556521739130434,0.6991304347826087,0.1191304347826087,1346.4620382603246,0.003707619231818171,2017.0056799553536,21577.581590337435,680.1664277033229,347,0.8184438040345822,0.8530259365994236
policyengine,PA,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,RI,2017,16848,0.6231600189933523,0.8043684710351378,0.13271604938271606,174.03268563188428,1.3621990718229426,345.86501998781193,2422.497633362514,133.05256678340115,12092,0.7741481971551439,0.8912504134965267
taxsim,RI,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,RI,2018,16697,0.6208300892375876,0.8046954542732228,0.13080194046834762,188.3577124690196,1.5064073020229216,338.25,2656.9006980649083,135.4936089738073,12037,0.7712885270416217,0.8927473622995763
taxsim,RI,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,RI,2019,16513,0.6256282928601707,0.8079089202446558,0.13177496517894993,176.76456852018728,1.4994085276703115,345.29999999999995,2697.4737205927795,134.3733222680071,11930,0.7799664710813077,0.8986588432523052
taxsim,RI,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,RI,2020,16529,0.6184282170730232,0.8001088995099522,0.13098191058140238,171.1180549224503,1.2696290289371746,376.0282712832213,2532.538957012397,121.1894148408307,11502,0.7749956529299252,0.8933229003651539
taxsim,RI,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,RI,2021,883,0.37485843714609285,0.5571913929784824,0.0928652321630804,2961.25531048272,59.503923635673175,1450.2763253980675,29490.19207757664,1093.6409260755538,181,0.9392265193370166,0.988950276243094
policyengine,RI,2021,653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,RI,2022,1141,0.4636283961437336,0.5600350569675723,0.12532865907099036,1543.4317145064458,34.55548778617958,859.3327855948592,17741.315849978426,490.3636849875447,301,0.9302325581395349,0.9534883720930233
policyengine,RI,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,RI,2023,1157,0.4520311149524633,0.564390665514261,0.12791702679343128,1302.836100382364,43.77785928974754,834.4185207849831,16138.654599624522,532.3191580784695,336,0.9196428571428571,0.9375
policyengine,RI,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,RI,2024,1150,0.45565217391304347,0.551304347826087,0.12347826086956522,2203.646156650134,36.22450273793993,1113.6,30209.459848825194,6.474875147743291,346,0.9248554913294798,0.9566473988439307
policyengine,RI,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,SC,2017,16848,0.4959639126305793,0.5480175688509021,0.2811609686609687,3258.088010522026,19.24116000984247,5666.371094542123,39890.10745814929,2732.4426205448735,12092,0.5339894144889183,0.5836916969897453
taxsim,SC,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,SC,2018,16697,0.5877103671318201,0.6780259926932982,0.3026292148290112,1109.5882358686763,0.440263830711956,1013.9701770235522,21741.304817966997,-325.38073587054913,12037,0.6504112320345601,0.7312453269086981
taxsim,SC,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,SC,2019,16513,0.5998304366256888,0.682310906558469,0.3087870162901956,1345.3272111099168,6.799317335900469,973.7892649064424,22598.81423808089,-427.7697711467331,11930,0.6602682313495389,0.7324392288348701
taxsim,SC,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,SC,2020,16529,0.5933813297840159,0.6786254461854921,0.3018331417508621,1275.3663081139446,0.751899381371004,1069.2601713187712,25370.49219638465,-411.20245240242366,11502,0.6575378195096505,0.7358720222569988
taxsim,SC,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,SC,2021,1172,0.31399317406143346,0.3361774744027304,0.3122866894197952,4574.1366847705385,619.7428316785868,1957.2663401218879,62268.09190487583,89.77637410937231,261,0.5517241379310345,0.5593869731800766
policyengine,SC,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,SC,2022,1141,0.44259421560035056,0.5135845749342682,0.2892199824715162,2364.143146031031,68.69171425383104,2008.78,32041.6410913625,-345.9311677745329,300,0.8533333333333334,0.9033333333333333
policyengine,SC,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,SC,2023,1157,0.42955920484010374,0.5056179775280899,0.29213483146067415,2720.366838731227,93.04,1880.7389319796166,42707.74776375026,-1032.1761606001348,337,0.8427299703264095,0.884272997032641
policyengine,SC,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,SC,2024,1150,0.4295652173913043,0.49826086956521737,0.27652173913043476,3277.4554983760604,103.12119244180474,2947.4184515597967,61855.7597545873,-1127.6503409229006,346,0.8497109826589595,0.8757225433526011
policyengine,SC,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,SD,2017,16848,1,1,1,0,0,0,0,0,12092,1,1
taxsim,SD,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,SD,2018,16697,1,1,1,0,0,0,0,0,12037,1,1
taxsim,SD,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,SD,2019,16513,1,1,1,0,0,0,0,0,11930,1,1
taxsim,SD,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,SD,2020,16529,1,1,1,0,0,0,0,0,11502,1,1
taxsim,SD,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,SD,2021,1172,1,1,1,0,0,0,0,0,260,1,1
policyengine,SD,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,SD,2022,1141,1,1,1,0,0,0,0,0,299,1,1
policyengine,SD,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,SD,2023,1157,1,1,1,0,0,0,0,0,336,1,1
policyengine,SD,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,SD,2024,1150,1,1,1,0,0,0,0,0,339,1,1
policyengine,SD,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,TN,2017,16848,0.9924620132953468,0.9956671415004748,0.7808048433048433,1.9054686660735884,0,0.00287713172807002,0.00494125882164716,-1.6337765932124,12092,0.9925570625206748,0.9961131326496856
taxsim,TN,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,TN,2018,16697,0.9939510091633228,0.9971252320776188,0.7836737138408097,1.0594781601998844,0,0.00280832777516479,0.00491743795686943,-1.0499243417448345,12037,0.9945999833845642,0.9978399933538256
taxsim,TN,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,TN,2019,16513,0.9942469569430146,0.9979410161690788,0.7784775631320777,1.0179642970229972,0,0.00278816302136988,0.00490461084589071,-1.0094498207328817,11930,0.9948868398994132,0.9986588432523053
taxsim,TN,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,TN,2020,16529,0.995160021779902,0.9989715046282291,0.7842579708391312,0.4290064132894624,0,0.00268689893220539,0.00493634287994098,-0.42478462534323697,11502,0.9954790471222396,0.9993044687880368
taxsim,TN,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,TN,2021,1172,1,1,1,0,0,0,0,0,262,1,1
policyengine,TN,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,TN,2022,1141,1,1,1,0,0,0,0,0,299,1,1
policyengine,TN,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,TN,2023,1157,1,1,1,0,0,0,0,0,334,1,1
policyengine,TN,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,TN,2024,1150,1,1,1,0,0,0,0,0,340,1,1
policyengine,TN,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,TX,2017,16848,1,1,1,0,0,0,0,0,12092,1,1
taxsim,TX,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,TX,2018,16697,1,1,1,0,0,0,0,0,12037,1,1
taxsim,TX,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,TX,2019,16513,1,1,1,0,0,0,0,0,11930,1,1
taxsim,TX,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,TX,2020,16529,1,1,1,0,0,0,0,0,11502,1,1
taxsim,TX,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,TX,2021,1172,1,1,1,0,0,0,0,0,262,1,1
policyengine,TX,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,TX,2022,1141,1,1,1,0,0,0,0,0,299,1,1
policyengine,TX,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,TX,2023,1157,1,1,1,0,0,0,0,0,335,1,1
policyengine,TX,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,TX,2024,1150,1,1,1,0,0,0,0,0,340,1,1
policyengine,TX,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,UT,2017,12892,0.6935308718585169,0.8035991312441825,0.18740304064536145,403.8740959402076,0.15499399284465198,301.935809221229,2141.3661646765977,-28.47809452727088,9160,0.7485807860262009,0.8217248908296944
taxsim,UT,2017,7621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,UT,2018,12729,0.7893785843349831,0.8823159714038808,0.20080131982088145,314.3232626192358,0.00459743376245569,154.8833298709901,2750.5651792324065,165.74068058477255,9107,0.8797628198089382,0.9284067201054134
taxsim,UT,2018,7786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,UT,2019,12589,0.7906108507427119,0.8800540154102788,0.20192231313051076,439.4081678135806,0.10340630201244494,163.3956065776796,2540.2518253348876,-131.38702466679513,9006,0.8774150566289141,0.9268265600710638
taxsim,UT,2019,7925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,UT,2020,12599,0.7652988332407334,0.8571315183744742,0.19318993570918327,229.0157893607157,0.2010772346638987,264.2878397555843,2410.611285039713,80.82737597860972,8669,0.8830314915215134,0.9315953397162302
taxsim,UT,2020,7914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,UT,2021,1172,0.5418088737201365,0.6621160409556314,0.23122866894197952,2794.2230045675133,7.7085569565354035,844.2381352753131,31634.913918805705,10.49186031516975,261,0.9578544061302682,0.9885057471264368
policyengine,UT,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,UT,2022,1141,0.6056091148115688,0.6792287467134093,0.2532865907099036,1359.8386945839732,3.003609833561086,874.0016790621753,15989.759655054098,188.64515919611588,301,0.9501661129568106,0.973421926910299
policyengine,UT,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,UT,2023,1157,0.6024200518582541,0.6732929991356957,0.25929127052722556,1171.4171658753407,1.1681368169010966,899.6838577210235,17866.74881140732,179.1914450060063,336,0.9464285714285714,0.9642857142857143
policyengine,UT,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,UT,2024,1150,0.591304347826087,0.6556521739130434,0.25478260869565217,1887.1319421506014,0.899897108287405,1075.717144291899,30405.33330839807,-273.87436751208656,346,0.953757225433526,0.9739884393063584
policyengine,UT,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,VA,2017,16848,0.49964387464387466,0.5786443494776828,0.2583689458689459,1756.6278012109008,15.179211147651586,2414.3406261252944,20436.29654339681,1251.349475694769,12092,0.5578068144227588,0.627522328812438
taxsim,VA,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,VA,2018,16697,0.5940588129604121,0.6797029406480206,0.24705036832964009,1477.6591462512677,0.4208110015792954,1694.5696912980352,19927.588322531843,1225.2531398995357,12037,0.6841405665863587,0.7466976821467143
taxsim,VA,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,VA,2019,16513,0.5992854114939744,0.6729849209713559,0.25386059468297706,2541.474174448226,0.4227159432757617,4419.552208740823,33182.60465069141,1940.189239115861,11930,0.6835708298407376,0.7383906119027661
taxsim,VA,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,VA,2020,16529,0.5993708028313872,0.6736644685098917,0.25046887289007197,2336.170373632919,0.30736127549243974,4674.187502317936,28711.25139830716,2011.7238096667668,11502,0.6833594157537819,0.7370892018779343
taxsim,VA,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,VA,2021,1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,VA,2022,1141,0.4776511831726556,0.6134969325153374,0.12883435582822086,1668.3838108175346,22.630958782841844,1040.25,16984.826229422673,154.37022842404824,300,0.9066666666666666,0.95
policyengine,VA,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,VA,2023,1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,VA,2024,1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,VT,2017,16848,0.21889838556505223,0.296474358974359,0.0113366571699905,8166.091817037196,132.41988085573723,3116.7881936354115,81844.92022586885,5471.189486554057,12092,0.2925074429374793,0.36437313926563014
taxsim,VT,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,VT,2018,16697,0.26417919386716177,0.39162723842606456,0.01287656465233275,6692.057547560468,111,1318.3861877928557,73150.76929315369,6482.632828576904,12037,0.3497549223228379,0.4795214754506937
taxsim,VT,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,VT,2019,16513,0.270150790286441,0.4008962635499303,0.01495791194816205,5076.241459902518,111,1252.374841224513,65026.08073217484,4879.150763509274,11930,0.3553227158424141,0.4871751886001676
taxsim,VT,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,VT,2020,16529,0.2524048641781112,0.37697380361788374,0.0151854316655575,5655.567708724805,111,1373.8021249558956,80361.76524392831,5436.772531233963,11502,0.34402712571726657,0.4765258215962441
taxsim,VT,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,VT,2021,1172,0.29436860068259385,0.41467576791808874,0.09556313993174062,3877.537922102499,211.00765604345315,2615.683476972976,27268.16032934324,1628.9764879393626,263,0.8479087452471483,0.8821292775665399
policyengine,VT,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,VT,2022,1141,0.3619631901840491,0.43207712532865905,0.09114811568799298,2503.4731318355193,164.91837150239155,2534.146577464737,27398.53463802579,765.7533098208417,301,0.8338870431893688,0.8538205980066446
policyengine,VT,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,VT,2023,1157,0.35695764909248057,0.42955920484010374,0.09680207433016422,2299.657808985014,136.25319123633085,2285.0402451881328,23868.940058760258,709.0210026333151,336,0.8571428571428571,0.875
policyengine,VT,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,VT,2024,1150,0.3452173913043478,0.41391304347826086,0.09304347826086956,3497.001453495888,216.03094222757977,3165.9436025448395,44079.49451185421,207.7316901657067,347,0.8386167146974063,0.8645533141210374
policyengine,VT,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WA,2017,20513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WA,2018,20515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WA,2019,20514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WA,2020,20513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WA,2021,1172,0.841296928327645,0.8421501706484642,0.841296928327645,99.21974402730376,0,600,900,99.21974402730376,260,0.8076923076923077,0.8076923076923077
policyengine,WA,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WA,2022,1141,0.8369851007887817,0.8369851007887817,0.7931638913234005,103.51186014791477,0,600,1200,103.51023043395568,299,0.7993311036789298,0.7993311036789298
policyengine,WA,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WA,2023,1157,0.8539325842696629,0.8547968885047537,0.8115816767502161,100.53663170637991,0,625,1255,100.53582588126548,335,0.8477611940298507,0.8477611940298507
policyengine,WA,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WA,2024,1150,0.8686956521739131,0.8695652173913043,0.82869565217391306,84.66863966547767,0,325,965,84.66706429717502,339,0.855457227138643,0.855457227138643
policyengine,WA,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WI,2017,8725,0.8409169054441261,0.9220630372492836,0.2900859598853868,131.7402621508902,0.3924837046142784,55.354000000000035,1543.411355430631,-88.95202611631082,6729,0.9164809035517908,0.9736959429335712
taxsim,WI,2017,11788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WI,2018,8701,0.7211814733938627,0.9229973566256752,0.28709343753591543,102.67928203244595,0.07523981217287457,56.54,1128.965672442119,-59.5568287736835,6740,0.7654302670623145,0.9741839762611276
taxsim,WI,2018,11814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WI,2019,9131,0.8410907896177856,0.9180812616361844,0.27696856861241925,51.17435452375535,0.20909644122576765,58.19,1116.05776241684,21.215025921217936,6994,0.9282241921647126,0.9808407206176722
taxsim,WI,2019,11383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WI,2020,9836,0.8255388369255795,0.914294428629524,0.24969499796665312,53.431916870290294,0.3775415864648721,69.51638084757542,1113.691390130719,20.102844986503573,7104,0.9275056306306306,0.9863457207207208
taxsim,WI,2020,10677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WI,2021,1163,0.36715391229578676,0.5073086844368013,0.12725709372312985,2927.009700245154,97.36399562985389,2228.07158022404,17042.054776049936,972.5819049268996,261,0.7509578544061303,0.8122605363984674
policyengine,WI,2021,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WI,2022,1130,0.452212389380531,0.5336283185840708,0.13451327433628318,1996.2016159324364,59.42246444474745,2299.705002059772,19956.51760171227,582.6243203856801,297,0.7710437710437711,0.8013468013468014
policyengine,WI,2022,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WI,2023,1152,0.4427083333333333,0.5277777777777778,0.13541666666666666,1852.928991760435,66.56788785510793,2350.327306945655,18163.38603999174,555.7557009981718,333,0.7837837837837838,0.8078078078078078
policyengine,WI,2023,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WI,2024,1144,0.42132867132867136,0.4956293706293706,0.13024475524475523,2912.2545098771966,109.49853402324032,2598.7324017868973,38029.998356459124,88.00462039766795,346,0.7630057803468208,0.791907514450867
policyengine,WI,2024,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WV,2017,16848,0.7532051282051282,0.8647317188983855,0.1705246913580247,147.71763386003238,0.10233873173183385,258.14867598227386,1398.40831952117,81.41498489538115,12092,0.8812437975521006,0.9369831293417136
taxsim,WV,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WV,2018,16697,0.7514523567107864,0.8648859076480805,0.1662574115110499,140.7350572848136,0.13132836683757887,258.99337223422197,1449.9744475346506,74.54602228084477,12037,0.8824457921408989,0.9371936529035474
taxsim,WV,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WV,2019,16513,0.7515290982861987,0.863017016895779,0.17041119118270454,142.83099328639423,0.12831411066508736,293.8661827694,1529.0563148195624,85.60544435852438,11930,0.8787929589270747,0.9383906119027662
taxsim,WV,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WV,2020,16529,0.703309335107992,0.8152338314477585,0.16431726057232743,163.24918131663878,0.2700162499786529,539.7508468157325,1517.3563619498025,94.06053377699632,11502,0.854981742305686,0.9125369500956356
taxsim,WV,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WV,2021,1172,0.49573378839590443,0.613481228668942,0.1766211604095563,2800.5705321220717,16.909018401897356,984.1717550407678,16734.112137305317,958.1739224039118,261,0.7279693486590039,0.7701149425287356
policyengine,WV,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WV,2022,1141,0.5635407537248028,0.6187554776511832,0.17440841367221735,1788.5138318513682,1.75432013646423,973.0134665407538,18517.672389417836,330.81070781058753,300,0.74,0.7733333333333333
policyengine,WV,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WV,2023,1157,0.5799481417458946,0.6361279170267934,0.17718236819360414,1110.2283407627194,1.3473022068237697,863.8685405145968,13058.2076223835,440.9286933567466,336,0.7113095238095238,0.7559523809523809
policyengine,WV,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WV,2024,1150,0.5443478260869565,0.6069565217391304,0.16260869565217392,2031.1862704808805,3.45608323756187,1000,27404.181648816517,-161.16100522045983,346,0.7341040462427746,0.7803468208092486
policyengine,WV,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WY,2017,16848,1,1,1,0,0,0,0,0,12092,1,1
taxsim,WY,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WY,2018,16697,1,1,1,0,0,0,0,0,12037,1,1
taxsim,WY,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WY,2019,16513,1,1,1,0,0,0,0,0,11930,1,1
taxsim,WY,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,WY,2020,16529,1,1,1,0,0,0,0,0,11502,1,1
taxsim,WY,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WY,2021,1172,1,1,1,0,0,0,0,0,263,1,1
policyengine,WY,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WY,2022,1141,1,1,1,0,0,0,0,0,300,1,1
policyengine,WY,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WY,2023,1157,1,1,1,0,0,0,0,0,334,1,1
policyengine,WY,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,WY,2024,1150,1,1,1,0,0,0,0,0,340,1,1
policyengine,WY,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
